student_uni_id,sprofileid,pcmciiid,coursecode,coursename,l_actual_conducted,t_actual_conducted,p_actual_conducted,s_actual_conducted,,l_attended,t_attended,p_attended,s_attended,,l_absent,t_absent,p_absent,s_absent,l_extra,t_extra,p_extra,s_extra,l_ambigous,t_ambigous,p_ambigous,s_ambigous,lc_considered,tc_considered,pc_considered,sc_considered,le_upper_considered,te_upper_considered,pe_upper_considered,se_upper_considered,l_after_e_considered,t_after_e_considered,p_after_e_considered,s_after_e_considered,attendance_percentage
2300090241,68844,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090242,69453,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090243,67563,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090244,67306,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090245,69461,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090246,68984,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090248,67721,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090249,69473,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090250,69426,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090251,67511,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090252,67596,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090253,68487,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090254,67732,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090255,67303,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090256,69478,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090257,70547,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090258,62957,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090259,69500,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090261,68489,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090262,67870,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090263,67606,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090264,68690,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090265,64519,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090266,67315,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090267,68793,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090268,62876,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090269,67631,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090270,67599,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090271,68711,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090272,67733,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090273,64187,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090274,68672,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090275,67605,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090277,69721,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090278,67525,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090280,68846,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090281,69564,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090282,67485,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090284,68165,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090285,69487,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090286,67453,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090288,68320,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090289,68310,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090291,67780,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090292,69464,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090293,68713,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090294,68826,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090295,69502,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090296,67955,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090297,67694,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090298,67488,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090299,68695,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090300,69403,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090301,69090,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090302,68760,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090303,67633,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090304,68379,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090305,69399,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090306,68465,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090307,64438,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090308,64716,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090309,67814,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090310,70175,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090311,69734,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090312,69572,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090314,64889,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090315,69591,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090316,69479,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090317,67626,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090318,68771,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090319,69619,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090320,69489,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090321,69518,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090322,69387,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090324,69400,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090325,68845,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090326,64659,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090328,70226,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090330,68739,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090331,67807,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090332,67497,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090333,67311,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090334,67578,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090335,68053,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090336,71613,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090338,69391,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090339,68985,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090340,70494,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090341,67468,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090342,70495,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090343,65022,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090344,68980,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090345,67696,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090346,62747,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090347,69807,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090348,70327,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090350,67632,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090351,67302,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090352,70192,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090353,69587,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090354,62918,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090355,62748,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090357,69792,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090358,68629,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090359,69741,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090360,70176,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090361,64584,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090362,64763,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090364,67295,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090365,69659,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090366,67703,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090367,70375,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090368,67943,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090369,69542,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090370,70379,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090371,70436,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090372,70450,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090373,67421,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090374,65353,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090375,69539,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090376,68055,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090377,67365,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090378,67292,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090379,68194,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090380,70476,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090381,67529,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090382,63444,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090383,70534,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090385,70202,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090386,68621,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090387,70553,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090388,65679,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090389,70579,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090390,67570,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090392,70574,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090393,63049,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090394,70798,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090395,69529,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090396,67716,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090397,63641,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090398,70159,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090399,70893,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090400,70975,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090401,70888,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090402,72028,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090403,71933,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090404,76997,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090405,76991,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090406,76993,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090407,76995,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090408,76992,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
2300090409,77002,70535,23IE3041,#N/A,0,0,0,2,,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,100
